x_coordinates,true_y,predicted_y,prediction_uncertainty,predict_time_s,update_tree_time_s
0.23653426869616967;0.026277043127339916,658.7744625164526,621.4979132960082,11.779188245382379,0.0004893399999446046,0.0007873219999510184
0.07348684396561256;0.8146708339697047,1012.9636531032994,973.5122660653212,27.962841434782124,0.0005400310000140962,0.0007430919999933394
0.38193522954187553;0.14845175249249754,1219.0221463143168,1219.32158558113,3.784582222694482,0.0005278559999624122,0.0008680040000399458
0.27207584465580725;0.8824879793602316,1470.9210732049773,1471.141174420342,1.6160349610345004,0.00048726399995757674,0.0007943659999227748
0.12355413309225827;0.4302823554257693,1038.4702464299337,1039.3923800235257,12.947888713663495,0.0005146089999925607,0.0007389780000721657
0.9567149712925634;0.739961809505975,911.7186823807435,1003.070539376637,197.53325869503158,0.0005249639999647115,0.0008746459999429135
0.6501979194750651;0.030502263614484493,1097.348123848877,1100.0163055842593,3.5956877926194473,0.0005186260000300535,0.0008504570000695821
0.937123175194798;0.9305110974183296,445.36963032991423,706.8406264742894,286.2461587692834,0.0005259060000071258,0.0007475049999356997
0.39300518913565796;0.33019353532658346,966.5992013836576,1048.7618900778962,57.08607668908296,0.0005219150000357331,0.0008034450000877769
0.021729212690663413;0.15010361848027032,997.121080473134,847.0515174801845,278.6380957569689,0.00046450699994693423,0.0007470479999938107
0.10400001242051504;0.07566741176968073,310.47103334722294,487.28247163144647,196.3932042755264,0.000509509000039543,0.0007460319999381682
0.5737697646051341;0.7784220229301292,858.686405527593,871.9564729277135,57.36744947948777,0.0004982030000064697,0.0008467979999977615
0.7704991810608979;0.9622528179573071,664.3788895307048,698.7093962014355,149.322385772806,0.00048340199998619937,0.0007512409999890224
0.17481154446770208;0.5468079245136925,1202.8774961370366,1258.210205278111,69.74762050923808,0.00048198500007856637,0.0007738000000472312
0.6515647110226284;0.4205665422950208,824.8824980124282,821.6989841460382,12.131060234992106,0.000503452999964793,0.0008539269999801036
0.41167202026737015;0.4303489058819845,1068.1342492406443,1055.2705622787812,25.955173341861673,0.0004620729999942341,0.0006748469999138251
0.6839648777722349;0.730182842853849,861.850928381929,861.4725630253653,54.50805098570955,0.0004783159999988129,0.0007606110000324406
0.5656220558180005;0.9435148910998501,1352.089279093708,1352.0665829581446,2.366032905774905,0.0005366359999925407,0.0008089250000011816
0.10869633542623647;0.9087291775509398,846.5325793097804,835.2444356465422,21.38488777842591,0.0005423710000513893,0.0007847720000881964
0.7975532351167172;0.8657806846636723,1648.3210519697814,1618.770151828388,72.83231915092303,0.0005109509999101647,0.0007557610000503701
0.4386908312454816;0.7557934999708783,1237.4138246841005,1237.7669517882196,0.9235098587468772,0.0005295509999996284,0.06169702599993343
0.3744220699474914;0.7137813531909468,803.310235935563,802.3530812076874,1.4534340958808132,0.0007072399999970003,0.0008837899999889487
0.9037784277068692;0.0783929499376339,1219.73505442669,1210.4740969519346,37.83156919666478,0.0005331319999868356,0.0009444869999697403
0.8907053960374245;0.8264247924233926,1657.4820903695154,1382.3569978617616,37.719712519210994,0.0005479730000388372,0.0007615490000034697
0.604403309149984;0.08551952180043221,677.7786982153152,677.7149016025887,0.8409383699022627,0.0005042799999728231,0.000868403000026774
0.3692447240425154;0.7693907952167518,1129.453568653503,1123.0430895842037,5.36500464898561,0.0005297100000234423,0.0008696339999687552
0.7835882547898492;0.4647995511159223,1206.0910028773014,1160.3887183804538,53.472674399587305,0.0005004289999988032,0.0007944049999650815
0.08554554987161744;0.8948336589761983,439.3330329211343,439.5586404438225,11.27397028123771,0.00048380900000211113,0.0007927169999675243
0.9944744351765629;0.605663637103901,863.8921306911441,995.5212512448386,33.48063431767396,0.0005022130000043035,0.0008550170000489743
0.7334109949962564;0.1038727350653934,1197.7390999475174,1196.974869749577,1.5011670234377443,0.0005140900000242254,0.0007991520000132368
0.03315740701278913;0.9896142871024144,1760.4128065354766,1674.1499283853875,22.754440950037846,0.0004878660000713353,0.0008080540000037217
0.1811092883136468;0.14159146418705948,1142.4754261490161,1268.896675029619,119.47971315060825,0.0005154089999450662,0.0007957740000392732
0.48954115694250844;0.5140902767472055,910.8694122353123,899.568446289166,33.0502854626886,0.0005085249999865482,0.0007733429999916552
0.4516372019808764;0.052192317566227775,1335.7186038560712,1290.0893387320957,21.285106537480477,0.0004822930000045744,0.0007978930000263063
0.2446819611794394;0.06218109231665492,430.4848328116427,490.57535394783093,21.337102975399663,0.0005205930000329317,0.0008325090000198543
0.4415408297872292;0.5742711596002966,1036.1009136783523,1028.147171768611,21.8488275000957,0.0006665390000080151,0.0007521999999653417
0.49364404303183085;0.7161848871060918,1100.5007049494811,1095.4429059240274,46.21313194581185,0.0005015409999487019,0.0007395579999638358
0.9881445740043024;0.9412134337012179,137.31725765062617,979.2439452455432,124.39580697165289,0.00052124699993783,0.0008403730000736687
0.12739205126923359;0.2582051926449995,1416.2812958866368,1414.3173887562443,6.197078865824682,0.0004890139999815801,0.0007701110000652989
0.34977749867594143;0.09355873146187166,1373.8663598921669,1363.6828458512782,24.920491285975164,0.00046785699998963537,0.0008104429999775675
0.9793238679472436;0.7046348480514276,870.7737293921828,881.9278441859047,22.08425656390557,0.0004998769999247088,0.0007653440000012779
0.6214671856361418;0.1992660414366032,1132.886342014378,1129.639003925488,3.5433024253380485,0.00047070499999790627,0.0008321919999616512
0.6734753295485149;0.16135982496662205,1212.1961726033649,1214.0413858471156,2.4044755538859013,0.00047466700004861195,0.0008378379999385288
0.11666482580092818;0.6696768826090468,1033.0229370382892,603.297868847151,57.404987408207646,0.0005152579999503359,0.0008069159999877229
0.8807880831673705;0.34091790704385805,1205.2863521722527,1179.239808288256,53.48844276206137,0.0004748170000539176,0.0007794199999580087
0.7735936526666576;0.26594775598176434,1050.0627730071283,1053.1922284532766,14.620052994546137,0.0005114200000662095,0.0009798199999977442
0.05932455900638467;0.9372589010611526,1001.0652273183548,1001.2288375908532,2.2724527088679407,0.0005921109999462715,0.0009281950000286088
0.004658452785374134;0.22835650848734934,553.8943298099775,932.9597372482201,300.4316987081746,0.0005916600000546168,0.0007787010000583905
0.46294727917057343;0.383251712716313,934.5946396226539,969.5799173179513,66.65932118626166,0.0005590580000216505,0.0007780680000450957
0.6797587943712813;0.7380708441599158,913.5207754309896,913.5454150064879,49.6061524019189,0.0005821610000111832,0.0007787020000478151
0.4449165151197445;0.744472685215387,1148.2734556314267,1138.6985988327142,2.796033076508091,0.0005502290000549692,0.0007722889999968174
0.10501965043116646;0.40748153718209534,969.9235458964099,970.129848047703,3.6094538132517915,0.0005496100000073056,0.0007542969999576599
0.1761983440652699;0.38618486056645074,831.7248803280853,831.7280806564363,0.5300395681026484,0.00057873399998698,0.0007880729999669711
0.43965686294702755;0.27241342523799295,1052.959334766143,1036.884302019071,44.48771602384504,0.0005118390000689033,0.0006569939999963026
0.9279687139361266;0.14276761731084953,488.55766846123413,487.1650047497431,18.613839973907123,0.0005313000000342072,0.0008256329999767331
0.05399868900469451;0.4379744829204506,1347.4799315618484,1346.6714683361342,8.930903402060085,0.0005466180000439635,0.0007712039999887566
0.20427472414344927;0.6659588092774577,530.2299437415595,534.0970949343684,49.88013223901103,0.0004992640000409665,0.0006610719999571302
0.19229496238880206;0.9916925316087031,217.35701948473445,215.47149950579,6.52926986713997,0.0004947029999584629,0.0007805289999396336
0.18151271387298318;0.5490655768352831,1187.8294050038744,1250.4207504601695,47.311645944444585,0.0004936920000773171,0.0008565729999645555
0.5876614580583495;0.6810158351042614,1200.1732845259507,1204.8249033166117,46.6659638183418,0.00048707200005537743,0.000803019000045424
0.03378912375575471;0.18345461363676685,1254.0381848758043,1252.7203667813967,105.36124881704296,0.0005129440000928298,0.0006558369999538627
0.2588524922518809;0.1927879227883721,929.9673281815203,1442.6628019498419,15.45087473350282,0.0005039489999489888,0.0368425980000211
0.5094993098497799;0.6309374281450231,795.9543516116577,812.7699436818075,55.723934633850476,0.0006362499999568172,0.0008994610000172543
0.5921176810436395;0.8974462796331507,1123.5985569594495,1124.632158387202,6.381277139456359,0.0006054269999822282,0.0008076590000882788
0.830709791922499;0.90410496558177,1311.7520451861315,1284.1889342936242,58.80136942922094,0.00057732200002647,0.0007895009999856484
0.5691114208720471;0.5188195757725228,939.828129243466,1076.183569868157,30.015184370356234,0.0005377820000376232,0.0008310429999482949
0.781939361912728;0.7558746423158322,1043.4920980725065,815.4358555754675,84.81353607485197,0.0005152270000507997,0.0007781269999895812
0.5066367601569466;0.17125498948003215,695.3782750445389,696.1807057484019,2.007581418918226,0.0006105820000357198,0.0007904770000095596
0.3395474380522351;0.35156688903797817,1216.2506536676128,998.516221355662,66.78333032458391,0.0005409899999904155,0.0007493260000046575
0.9620569655575532;0.7473282862342006,976.9821775432595,1056.7557669378623,155.4942910389078,0.0004527539999799046,0.03673455799992098
0.09061928789590645;0.4000810028079794,1023.9286106654132,1024.7016553715534,6.750695278984625,0.000731831999928545,0.000824308000005658
0.6944268262246045;0.3897768033699248,1036.61223493097,1048.0414200560494,28.82640909352752,0.0005277699999624019,0.0007803550000744508
0.1958065454213802;0.8670512432618555,1498.1456831180835,1495.7834083314347,6.749866860467989,0.0005057719999967958,0.0007992550000608389
0.9737218033571832;0.8287510802163591,1293.9716618726484,1361.5972286261108,155.57675212787203,0.0005461289999857399,0.0008013689999870621
0.9025079272441376;0.5131263450266088,1033.8128462171035,1024.947353662145,26.799190367762577,0.000500585999930081,0.0007800849999739512
0.4638639399424196;0.7512259601390807,1229.2070848302626,1063.723136211041,97.07702512907717,0.0004914589999316377,0.0008387000000311673
0.27867384153690244;0.08723704310609592,834.4209913986143,823.5586448279707,21.198594017368368,0.0005372299999635288,0.0007916509999859045
0.03404720472789191;0.43921347353546314,1184.8092938231662,1184.5168074650396,6.4663223549324025,0.0006627110000181347,0.05489815099997486
0.31172525685811603;0.9049701746000137,923.4557047195572,922.6570779788773,4.447298680783338,0.0006690899999739486,0.0008843350000233841
0.8289363968500064;0.9055424355118734,1298.3105174620396,1298.284639336593,23.615356044926738,0.0005426239999906102,0.0009269949999861637
0.964545847590547;0.7213618114076358,645.609117135918,738.6963747161096,36.53416152207224,0.0005214870000145311,0.0007094800000686519
0.6848760714890535;0.5651361797378567,724.8020298764424,817.7558032300861,67.66441533590108,0.00048388599998361315,0.0008054109999875436
0.18863438666016452;0.023111284571355584,384.31483958133606,627.1057747658105,260.3452504575828,0.00045522100003836385,0.0007525150000446956
0.8866006653881247;0.7761710214945032,852.791071726092,889.0780241182345,75.16172920339446,0.00058158900003491,0.0007236399999328569
0.05441662149891047;0.12316649866716411,180.89466730510878,363.67265491462865,218.05504003146905,0.0005360490000612117,0.000734297000008155
0.8851502868234176;0.28102196933878476,1158.587259453231,1301.940265397663,33.8800926034971,0.0005047399999966729,0.000832897000009325
0.681753819105579;0.9253698303333537,1583.9642695131092,1583.012727928865,5.102295331335706,0.0006162729999914518,0.0007590669999899546
0.6081954078070967;0.33661892156982387,1023.7697750129983,1023.4848321373499,1.726736432797094,0.0005049220000046262,0.00075294499993106
0.9231978556672121;0.4901345679569208,589.159670258494,671.3711356367974,70.13777952574209,0.0005156510000006165,0.0008260849999714992
0.061370150768676024;0.9850196239652259,1454.911996517554,1445.2074554646526,12.28775128187618,0.0005336689999921873,0.0008104469999352659
0.03846027193473145;0.3876370006109193,1343.0870692109575,1342.7799382978028,8.503635368380143,0.0005137970000532732,0.0008100789999616609
0.33190085501804667;0.859725777018968,1093.9730143057454,1093.9457278649227,0.7484028166410308,0.0004859219999389097,0.0008447879999948782
0.9552240319926555;0.09420079047355634,934.3374468356244,936.2402286034304,6.8535143517213495,0.0005593349999344355,0.0008419780000394894
0.6746964718475453;0.5716749510168149,671.3776670106884,861.8067345824188,105.73807108888091,0.0004939320000403313,0.0008534109999800421
0.6599231864544141;0.40718306675484484,788.2714733148848,837.9563968745123,25.129253845912945,0.0005459849999169819,0.0008070159999533644
0.8035367382734371;0.835412293844699,1193.2871894079185,1256.8721520137262,85.98426516761367,0.0005116620000080729,0.0007676060000676443
0.10517420658718701;0.16914742222176615,517.9061226323438,720.5627125393784,235.26305026108403,0.0004827189999332404,0.0007760609998967993
0.03130902979513639;0.9442447864162173,1150.7792938583698,1150.1193858318006,5.938194207752034,0.0005605589999504446,0.0008725740000272708
0.1656373881713692;0.9974973622249574,229.81515281997292,243.30080127974077,7.910964391627336,0.0004890569999815852,0.0008058659999505835
0.9963090398244943;0.36488863760254686,1283.1661696238548,1279.988844523325,15.255019244712525,0.0005116830000133632,0.00077606399997876
0.03137838675260929;0.6763079840132497,1520.9928817968107,1652.1825652890784,42.86805666444975,0.0005468519999567434,0.000750744000015402
0.1727076685147968;0.9184790281038268,1352.068208654593,1347.0638005402716,9.77378941911684,0.00048018400002547423,0.0007587019999846234
0.27241061007934286;0.5971989704345911,1203.2368288672192,1218.9550750027386,13.22087782012855,0.00047751400006745826,0.0007472260000440656
0.33946626500331245;0.3643973515655544,1143.1114452491547,944.7435625530687,78.10778209361715,0.000528767999981028,0.02518405300008908
